date,state,county,cases,rank
2020-05-24,South Carolina,Lexington,77,3
2020-05-24,South Carolina,Richland,136,2
2020-05-24,South Carolina,other,106,6
2020-05-24,South Carolina,other,34,9
2020-05-24,South Carolina,other,59,8
2020-05-24,South Carolina,other,44,10
2020-05-24,South Carolina,other,59,5
2020-05-24,South Carolina,other,55,7
2020-05-24,South Carolina,Greenville,238,1
2020-05-24,South Carolina,other,46,4
2020-05-24,Virgin Islands,Unknown,0,1
2020-05-24,District of Columbia,District of Columbia,751,1
2020-05-24,Northern Mariana Islands,Unknown,0,1
2020-05-31,Guam,Unknown,7,1
2020-05-31,Iowa,other,1105,100
2020-05-31,Iowa,Black Hawk,48,3
2020-05-31,Iowa,other,372,4
2020-05-31,Iowa,Polk,502,1
2020-05-31,Iowa,Woodbury,164,2
2020-05-31,Ohio,other,1397,100
2020-05-31,Ohio,Cuyahoga,458,2
2020-05-31,Ohio,Franklin,633,1
2020-05-31,Ohio,Hamilton,189,3
2020-05-31,Ohio,other,99,5
2020-05-31,Ohio,other,74,8
2020-05-31,Ohio,other,29,4
2020-05-31,Ohio,other,49,6
2020-05-31,Ohio,other,150,7
2020-05-31,Utah,other,1024,100
2020-05-31,Utah,Salt Lake,978,1
2020-05-31,Utah,Utah,313,2
2020-05-31,Idaho,Ada,26,1
2020-05-31,Idaho,other,183,100
2020-05-31,Idaho,Blaine,2,2
2020-05-31,Idaho,other,37,4
2020-05-31,Idaho,other,25,5
2020-05-31,Idaho,Twin Falls,26,3
2020-05-31,Maine,other,4,100
2020-05-31,Maine,Androscoggin,59,3
2020-05-31,Maine,Cumberland,144,1
2020-05-31,Maine,York,39,2
2020-05-31,Texas,other,5549,100
2020-05-31,Texas,other,594,6
2020-05-31,Texas,Tarrant,610,3
2020-05-31,Texas,other,430,4
2020-05-31,Texas,Harris,2203,1
2020-05-31,Texas,other,465,5
2020-05-31,Texas,Dallas,1824,2
2020-05-31,Alaska,other,25,100
2020-05-31,Alaska,Fairbanks North Star Borough,1,3
2020-05-31,Alaska,Kenai Peninsula Borough,43,2
2020-05-31,Alaska,Anchorage,65,1
2020-05-31,Hawaii,other,1,100
2020-05-31,Hawaii,Honolulu,18,1
2020-05-31,Hawaii,Maui,1,2
2020-05-31,Kansas,other,86,100
2020-05-31,Kansas,Finney,45,3
2020-05-31,Kansas,Ford,85,1
2020-05-31,Kansas,other,110,5
2020-05-31,Kansas,other,18,4
2020-05-31,Kansas,other,36,8
2020-05-31,Kansas,other,60,7
2020-05-31,Kansas,other,8,6
2020-05-31,Kansas,other,72,9
2020-05-31,Kansas,Wyandotte,148,2
2020-05-31,Nevada,other,52,100
2020-05-31,Nevada,Clark,752,1
2020-05-31,Nevada,Washoe,171,2
2020-05-31,Oregon,other,171,100
2020-05-31,Oregon,other,44,4
2020-05-31,Oregon,Marion,90,2
2020-05-31,Oregon,Multnomah,126,1
2020-05-31,Oregon,Washington,56,3
2020-05-31,Alabama,other,1250,100
2020-05-31,Alabama,other,66,6
2020-05-31,Alabama,Jefferson,231,3
2020-05-31,Alabama,other,53,7
2020-05-31,Alabama,other,47,5
2020-05-31,Alabama,Mobile,203,2
2020-05-31,Alabama,Montgomery,391,1
2020-05-31,Alabama,other,116,9
2020-05-31,Alabama,other,58,8
2020-05-31,Alabama,other,170,4
2020-05-31,Alabama,other,99,10
2020-05-31,Arizona,other,2363,100
2020-05-31,Arizona,Maricopa,3239,1
2020-05-31,Arizona,Pima,660,2
2020-05-31,Florida,other,4062,100
2020-05-31,Florida,Miami-Dade,1473,1
2020-05-31,Florida,Palm Beach,1176,3
2020-05-31,Florida,Broward,623,2
2020-05-31,Georgia,other,-75,7
2020-05-31,Georgia,other,2905,100
2020-05-31,Georgia,other,107,8
2020-05-31,Georgia,other,233,4
2020-05-31,Georgia,DeKalb,277,3
2020-05-31,Georgia,other,33,6
2020-05-31,Georgia,Fulton,315,2
2020-05-31,Georgia,Gwinnett,664,1
2020-05-31,Georgia,other,148,5
2020-05-31,Indiana,other,1745,100
2020-05-31,Indiana,Allen,252,3
2020-05-31,Indiana,Lake,343,2
2020-05-31,Indiana,Marion,524,1
2020-05-31,Montana,other,3,100
2020-05-31,Montana,Big Horn,8,3
2020-05-31,Montana,other,0,5
2020-05-31,Montana,Gallatin,10,1
2020-05-31,Montana,other,0,4
2020-05-31,Montana,Yellowstone,13,2
2020-05-31,Vermont,other,15,100
2020-05-31,Vermont,Chittenden,54,1
2020-05-31,Wyoming,other,10,100
2020-05-31,Wyoming,Fremont,18,1
2020-05-31,Wyoming,Laramie,0,2
2020-05-31,Wyoming,other,6,4
2020-05-31,Wyoming,Teton,0,3
2020-05-31,Wyoming,other,7,5
2020-05-31,Arkansas,other,673,100
2020-05-31,Arkansas,other,72,5
2020-05-31,Arkansas,other,156,9
2020-05-31,Arkansas,Washington,461,1
2020-05-31,Arkansas,Benton,376,2
2020-05-31,Arkansas,other,85,8
2020-05-31,Arkansas,other,30,6
2020-05-31,Arkansas,other,13,7
2020-05-31,Arkansas,other,7,4
2020-05-31,Arkansas,Pulaski,215,3
2020-05-31,Colorado,Adams,328,3
2020-05-31,Colorado,other,400,100
2020-05-31,Colorado,Arapahoe,273,2
2020-05-31,Colorado,Denver,389,1
2020-05-31,Colorado,other,100,6
2020-05-31,Colorado,other,174,5
2020-05-31,Colorado,other,86,4
2020-05-31,Delaware,other,-40,100
2020-05-31,Delaware,Kent,64,3
2020-05-31,Delaware,New Castle,272,2
2020-05-31,Delaware,Sussex,127,1
2020-05-31,Illinois,other,3156,100
2020-05-31,Illinois,Cook,4805,1
2020-05-31,Kentucky,other,634,100
2020-05-31,Kentucky,Fayette,158,3
2020-05-31,Kentucky,Jefferson,488,1
2020-05-31,Kentucky,other,86,4
2020-05-31,Kentucky,Warren,105,2
2020-05-31,Maryland,other,1020,100
2020-05-31,Maryland,other,577,4
2020-05-31,Maryland,other,467,5
2020-05-31,Maryland,Baltimore,743,3
2020-05-31,Maryland,Montgomery,1371,2
2020-05-31,Maryland,Prince George's,1259,1
2020-05-31,Michigan,other,2939,100
2020-05-31,Michigan,Oakland,2661,2
2020-05-31,Michigan,Wayne,909,1
2020-05-31,Michigan,other,522,4
2020-05-31,Michigan,Macomb,316,3
2020-05-31,Missouri,Kansas City,352,3
2020-05-31,Missouri,other,793,100
2020-05-31,Missouri,St. Louis,256,1
2020-05-31,Missouri,St. Louis city,138,2
2020-05-31,Nebraska,other,525,100
2020-05-31,Nebraska,Dakota,45,2
2020-05-31,Nebraska,Douglas,893,1
2020-05-31,Nebraska,Hall,46,3
2020-05-31,Nebraska,other,145,4
2020-05-31,New York,other,3896,100
2020-05-31,New York,New York City,3735,1
2020-05-31,Oklahoma,other,278,100
2020-05-31,Oklahoma,other,19,4
2020-05-31,Oklahoma,other,30,6
2020-05-31,Oklahoma,Oklahoma,97,1
2020-05-31,Oklahoma,Texas,27,3
2020-05-31,Oklahoma,Tulsa,167,2
2020-05-31,Oklahoma,other,24,5
2020-05-31,Virginia,other,3517,100
2020-05-31,Virginia,Fairfax,1150,1
2020-05-31,Virginia,Loudoun,410,3
2020-05-31,Virginia,Prince William,709,2
2020-05-31,Louisiana,other,1672,100
2020-05-31,Louisiana,other,188,4
2020-05-31,Louisiana,East Baton Rouge,320,3
2020-05-31,Louisiana,Jefferson,295,1
2020-05-31,Louisiana,Orleans,114,2
2020-05-31,Louisiana,other,213,6
2020-05-31,Louisiana,other,113,5
2020-05-31,Minnesota,other,1607,100
2020-05-31,Minnesota,Stearns,49,3
2020-05-31,Minnesota,Hennepin,1074,1
2020-05-31,Minnesota,Ramsey,582,2
2020-05-31,Tennessee,other,1370,100
2020-05-31,Tennessee,other,247,4
2020-05-31,Tennessee,Shelby,869,2
2020-05-31,Tennessee,other,2,5
2020-05-31,Tennessee,Davidson,747,1
2020-05-31,Tennessee,Hamilton,424,3
2020-05-31,Wisconsin,other,1167,100
2020-05-31,Wisconsin,Milwaukee,1037,1
2020-05-31,Wisconsin,Racine,192,3
2020-05-31,Wisconsin,Brown,56,2
2020-05-31,California,other,10360,100
2020-05-31,California,Los Angeles,8687,1
2020-05-31,New Jersey,other,527,100
2020-05-31,New Jersey,Bergen,281,1
2020-05-31,New Jersey,other,202,12
2020-05-31,New Jersey,other,360,10
2020-05-31,New Jersey,Essex,472,3
2020-05-31,New Jersey,Hudson,205,2
2020-05-31,New Jersey,other,298,9
2020-05-31,New Jersey,other,379,5
2020-05-31,New Jersey,other,295,8
2020-05-31,New Jersey,other,201,11
2020-05-31,New Jersey,other,279,7
2020-05-31,New Jersey,other,337,4
2020-05-31,New Jersey,other,97,13
2020-05-31,New Jersey,other,352,6
2020-05-31,New Mexico,Bernalillo,111,3
2020-05-31,New Mexico,other,100,100
2020-05-31,New Mexico,other,98,4
2020-05-31,New Mexico,McKinley,251,1
2020-05-31,New Mexico,other,389,5
2020-05-31,New Mexico,other,19,6
2020-05-31,New Mexico,San Juan,208,2
2020-05-31,Washington,other,613,100
2020-05-31,Washington,King,363,1
2020-05-31,Washington,other,118,4
2020-05-31,Washington,Snohomish,131,3
2020-05-31,Washington,Yakima,924,2
2020-05-31,Connecticut,other,230,100
2020-05-31,Connecticut,Fairfield,518,1
2020-05-31,Connecticut,Hartford,540,3
2020-05-31,Connecticut,New Haven,508,2
2020-05-31,Mississippi,other,543,100
2020-05-31,Mississippi,other,27,17
2020-05-31,Mississippi,other,23,19
2020-05-31,Mississippi,other,27,12
2020-05-31,Mississippi,other,72,6
2020-05-31,Mississippi,other,54,8
2020-05-31,Mississippi,other,17,18
2020-05-31,Mississippi,Hinds,112,1
2020-05-31,Mississippi,other,47,11
2020-05-31,Mississippi,other,12,16
2020-05-31,Mississippi,other,117,4
2020-05-31,Mississippi,other,19,25
2020-05-31,Mississippi,other,40,5
2020-05-31,Mississippi,other,39,10
2020-05-31,Mississippi,other,71,23
2020-05-31,Mississippi,other,29,14
2020-05-31,Mississippi,other,30,20
2020-05-31,Mississippi,other,52,22
2020-05-31,Mississippi,Madison,68,2
2020-05-31,Mississippi,other,18,24
2020-05-31,Mississippi,Neshoba,117,3
2020-05-31,Mississippi,other,26,21
2020-05-31,Mississippi,other,55,15
2020-05-31,Mississippi,other,52,9
2020-05-31,Mississippi,other,20,7
2020-05-31,Mississippi,other,118,13
2020-05-31,Puerto Rico,Unknown,1197,1
2020-05-31,North Dakota,other,64,100
2020-05-31,North Dakota,Cass,195,1
2020-05-31,Pennsylvania,other,1901,100
2020-05-31,Pennsylvania,other,193,4
2020-05-31,Pennsylvania,Delaware,188,3
2020-05-31,Pennsylvania,Montgomery,536,2
2020-05-31,Pennsylvania,Philadelphia,900,1
2020-05-31,Rhode Island,other,622,100
2020-05-31,Rhode Island,Providence,0,1
2020-05-31,South Dakota,other,349,100
2020-05-31,South Dakota,Minnehaha,52,1
2020-05-31,Massachusetts,other,219,100
2020-05-31,Massachusetts,other,546,7
2020-05-31,Massachusetts,Essex,1071,3
2020-05-31,Massachusetts,other,355,8
2020-05-31,Massachusetts,Middlesex,1562,1
2020-05-31,Massachusetts,other,673,5
2020-05-31,Massachusetts,other,528,6
2020-05-31,Massachusetts,Suffolk,1082,2
2020-05-31,Massachusetts,other,795,4
2020-05-31,New Hampshire,other,58,100
2020-05-31,New Hampshire,Hillsborough,331,1
2020-05-31,New Hampshire,Rockingham,85,2
2020-05-31,West Virginia,other,61,100
2020-05-31,West Virginia,other,4,5
2020-05-31,West Virginia,Jefferson,24,3
2020-05-31,West Virginia,Kanawha,10,2
2020-05-31,West Virginia,other,7,4
2020-05-31,West Virginia,other,5,7
2020-05-31,West Virginia,Berkeley,36,1
2020-05-31,North Carolina,other,3759,100
2020-05-31,North Carolina,Wake,473,2
2020-05-31,North Carolina,other,156,6
2020-05-31,North Carolina,Durham,515,3
2020-05-31,North Carolina,other,468,4
2020-05-31,North Carolina,other,347,5
2020-05-31,North Carolina,Mecklenburg,1330,1
2020-05-31,South Carolina,other,845,100
2020-05-31,South Carolina,Lexington,182,3
2020-05-31,South Carolina,Richland,233,2
2020-05-31,South Carolina,other,187,6
2020-05-31,South Carolina,other,70,9
2020-05-31,South Carolina,other,60,8
2020-05-31,South Carolina,other,45,10
2020-05-31,South Carolina,other,136,5
2020-05-31,South Carolina,other,68,7
2020-05-31,South Carolina,Greenville,543,1
2020-05-31,South Carolina,other,153,4
2020-05-31,Virgin Islands,Unknown,2,1
2020-05-31,District of Columbia,District of Columbia,552,1
2020-05-31,Northern Mariana Islands,Unknown,4,1
2020-06-07,Guam,Unknown,6,1
2020-06-07,Iowa,other,1256,100
2020-06-07,Iowa,Black Hawk,39,3
2020-06-07,Iowa,other,452,4
2020-06-07,Iowa,Polk,428,1
2020-06-07,Iowa,Woodbury,90,2
2020-06-07,Ohio,other,1180,100
2020-06-07,Ohio,Cuyahoga,317,2
2020-06-07,Ohio,Franklin,624,1
2020-06-07,Ohio,Hamilton,299,3
2020-06-07,Ohio,other,79,5
2020-06-07,Ohio,other,84,8
2020-06-07,Ohio,other,15,4
2020-06-07,Ohio,other,24,6
2020-06-07,Ohio,other,115,7
2020-06-07,Utah,other,735,100
2020-06-07,Utah,Salt Lake,1091,1
2020-06-07,Utah,Utah,368,2
2020-06-07,Idaho,Ada,54,1
2020-06-07,Idaho,other,143,100
2020-06-07,Idaho,Blaine,1,2
2020-06-07,Idaho,other,16,4
2020-06-07,Idaho,other,12,5
2020-06-07,Idaho,Twin Falls,34,3
2020-06-07,Maine,other,16,100
2020-06-07,Maine,Androscoggin,73,3
2020-06-07,Maine,Cumberland,124,1
2020-06-07,Maine,York,18,2
2020-06-07,Texas,other,5369,100
2020-06-07,Texas,other,496,6
2020-06-07,Texas,Tarrant,1180,3
2020-06-07,Texas,other,799,4
2020-06-07,Texas,Harris,2145,1
2020-06-07,Texas,other,952,5
2020-06-07,Texas,Dallas,2100,2
2020-06-07,Alaska,other,42,100
2020-06-07,Alaska,Fairbanks North Star Borough,8,3
2020-06-07,Alaska,Kenai Peninsula Borough,32,2
2020-06-07,Alaska,Anchorage,57,1
2020-06-07,Hawaii,other,0,100
2020-06-07,Hawaii,Honolulu,50,1
2020-06-07,Hawaii,Maui,0,2
2020-06-07,Kansas,other,140,100
2020-06-07,Kansas,Finney,12,3
2020-06-07,Kansas,Ford,34,1
2020-06-07,Kansas,other,106,5
2020-06-07,Kansas,other,6,4
2020-06-07,Kansas,other,21,8
2020-06-07,Kansas,other,99,7
2020-06-07,Kansas,other,33,6
2020-06-07,Kansas,other,67,9
2020-06-07,Kansas,Wyandotte,159,2
2020-06-07,Nevada,other,37,100
2020-06-07,Nevada,Clark,1225,1
2020-06-07,Nevada,Washoe,236,2
2020-06-07,Oregon,other,334,100
2020-06-07,Oregon,other,126,4
2020-06-07,Oregon,Marion,116,2
2020-06-07,Oregon,Multnomah,222,1
2020-06-07,Oregon,Washington,73,3
2020-06-07,Alabama,other,2157,100
2020-06-07,Alabama,other,102,6
2020-06-07,Alabama,Jefferson,433,3
2020-06-07,Alabama,other,84,7
2020-06-07,Alabama,other,120,5
2020-06-07,Alabama,Mobile,285,2
2020-06-07,Alabama,Montgomery,660,1
2020-06-07,Alabama,other,192,9
2020-06-07,Alabama,other,73,8
2020-06-07,Alabama,other,345,4
2020-06-07,Alabama,other,107,10
2020-06-07,Arizona,other,3287,100
2020-06-07,Arizona,Maricopa,5030,1
2020-06-07,Arizona,Pima,939,2
2020-06-07,Florida,other,5918,100
2020-06-07,Florida,Miami-Dade,2334,1
2020-06-07,Florida,Palm Beach,1368,3
2020-06-07,Florida,Broward,1174,2
2020-06-07,Georgia,other,170,7
2020-06-07,Georgia,other,3210,100
2020-06-07,Georgia,other,104,8
2020-06-07,Georgia,other,315,4
2020-06-07,Georgia,DeKalb,295,3
2020-06-07,Georgia,other,30,6
2020-06-07,Georgia,Fulton,278,2
2020-06-07,Georgia,Gwinnett,708,1
2020-06-07,Georgia,other,125,5
2020-06-07,Indiana,other,1750,100
2020-06-07,Indiana,Allen,317,3
2020-06-07,Indiana,Lake,194,2
2020-06-07,Indiana,Marion,346,1
2020-06-07,Montana,other,9,100
2020-06-07,Montana,Big Horn,8,3
2020-06-07,Montana,other,0,5
2020-06-07,Montana,Gallatin,26,1
2020-06-07,Montana,other,0,4
2020-06-07,Montana,Yellowstone,4,2
2020-06-07,Vermont,other,14,100
2020-06-07,Vermont,Chittenden,65,1
2020-06-07,Wyoming,other,34,100
2020-06-07,Wyoming,Fremont,9,1
2020-06-07,Wyoming,Laramie,7,2
2020-06-07,Wyoming,other,5,4
2020-06-07,Wyoming,Teton,4,3
2020-06-07,Wyoming,other,52,5
2020-06-07,Arkansas,other,817,100
2020-06-07,Arkansas,other,27,5
2020-06-07,Arkansas,other,102,9
2020-06-07,Arkansas,Washington,797,1
2020-06-07,Arkansas,Benton,479,2
2020-06-07,Arkansas,other,65,8
2020-06-07,Arkansas,other,81,6
2020-06-07,Arkansas,other,449,7
2020-06-07,Arkansas,other,2,4
2020-06-07,Arkansas,Pulaski,175,3
2020-06-07,Colorado,Adams,177,3
2020-06-07,Colorado,other,325,100
2020-06-07,Colorado,Arapahoe,162,2
2020-06-07,Colorado,Denver,222,1
2020-06-07,Colorado,other,108,6
2020-06-07,Colorado,other,88,5
2020-06-07,Colorado,other,86,4
2020-06-07,Delaware,other,3,100
2020-06-07,Delaware,Kent,58,3
2020-06-07,Delaware,New Castle,264,2
2020-06-07,Delaware,Sussex,59,1
2020-06-07,Illinois,other,2485,100
2020-06-07,Illinois,Cook,2657,1
2020-06-07,Kentucky,other,608,100
2020-06-07,Kentucky,Fayette,203,3
2020-06-07,Kentucky,Jefferson,280,1
2020-06-07,Kentucky,other,19,4
2020-06-07,Kentucky,Warren,136,2
2020-06-07,Maryland,other,799,100
2020-06-07,Maryland,other,492,4
2020-06-07,Maryland,other,312,5
2020-06-07,Maryland,Baltimore,415,3
2020-06-07,Maryland,Montgomery,911,2
2020-06-07,Maryland,Prince George's,907,1
2020-06-07,Michigan,other,602,100
2020-06-07,Michigan,Oakland,318,2
2020-06-07,Michigan,Wayne,548,1
2020-06-07,Michigan,other,263,4
2020-06-07,Michigan,Macomb,95,3
2020-06-07,Missouri,Kansas City,189,3
2020-06-07,Missouri,other,871,100
2020-06-07,Missouri,St. Louis,477,1
2020-06-07,Missouri,St. Louis city,127,2
2020-06-07,Nebraska,other,316,100
2020-06-07,Nebraska,Dakota,30,2
2020-06-07,Nebraska,Douglas,649,1
2020-06-07,Nebraska,Hall,25,3
2020-06-07,Nebraska,other,124,4
2020-06-07,New York,other,2332,100
2020-06-07,New York,New York City,2968,1
2020-06-07,Oklahoma,other,371,100
2020-06-07,Oklahoma,other,25,4
2020-06-07,Oklahoma,other,24,6
2020-06-07,Oklahoma,Oklahoma,201,1
2020-06-07,Oklahoma,Texas,24,3
2020-06-07,Oklahoma,Tulsa,360,2
2020-06-07,Oklahoma,other,8,5
2020-06-07,Virginia,other,2819,100
2020-06-07,Virginia,Fairfax,883,1
2020-06-07,Virginia,Loudoun,382,3
2020-06-07,Virginia,Prince William,388,2
2020-06-07,Louisiana,other,2330,100
2020-06-07,Louisiana,other,117,4
2020-06-07,Louisiana,East Baton Rouge,286,3
2020-06-07,Louisiana,Jefferson,508,1
2020-06-07,Louisiana,Orleans,152,2
2020-06-07,Louisiana,other,312,6
2020-06-07,Louisiana,other,94,5
2020-06-07,Minnesota,other,1402,100
2020-06-07,Minnesota,Stearns,37,3
2020-06-07,Minnesota,Hennepin,814,1
2020-06-07,Minnesota,Ramsey,437,2
2020-06-07,Tennessee,other,1235,100
2020-06-07,Tennessee,other,232,4
2020-06-07,Tennessee,Shelby,744,2
2020-06-07,Tennessee,other,62,5
2020-06-07,Tennessee,Davidson,786,1
2020-06-07,Tennessee,Hamilton,365,3
2020-06-07,Wisconsin,other,1044,100
2020-06-07,Wisconsin,Milwaukee,729,1
2020-06-07,Wisconsin,Racine,80,3
2020-06-07,Wisconsin,Brown,84,2
2020-06-07,California,other,11586,100
2020-06-07,California,Los Angeles,9685,1
2020-06-07,New Jersey,other,323,100
2020-06-07,New Jersey,Bergen,313,1
2020-06-07,New Jersey,other,97,12
2020-06-07,New Jersey,other,201,10
2020-06-07,New Jersey,Essex,270,3
2020-06-07,New Jersey,Hudson,169,2
2020-06-07,New Jersey,other,175,9
2020-06-07,New Jersey,other,182,5
2020-06-07,New Jersey,other,266,8
2020-06-07,New Jersey,other,-16,11
2020-06-07,New Jersey,other,243,7
2020-06-07,New Jersey,other,176,4
2020-06-07,New Jersey,other,92,13
2020-06-07,New Jersey,other,221,6
2020-06-07,New Mexico,other,143,100
2020-06-07,New Mexico,Bernalillo,107,3
2020-06-07,New Mexico,other,87,4
2020-06-07,New Mexico,McKinley,239,1
2020-06-07,New Mexico,other,54,5
2020-06-07,New Mexico,other,31,6
2020-06-07,New Mexico,San Juan,160,2
2020-06-07,Washington,other,730,100
2020-06-07,Washington,King,283,1
2020-06-07,Washington,other,81,4
2020-06-07,Washington,Snohomish,94,3
2020-06-07,Washington,Yakima,965,2
2020-06-07,Connecticut,other,273,100
2020-06-07,Connecticut,Fairfield,257,1
2020-06-07,Connecticut,Hartford,442,3
2020-06-07,Connecticut,New Haven,204,2
2020-06-07,Mississippi,other,828,100
2020-06-07,Mississippi,other,47,17
2020-06-07,Mississippi,other,13,19
2020-06-07,Mississippi,other,60,12
2020-06-07,Mississippi,other,108,6
2020-06-07,Mississippi,other,71,8
2020-06-07,Mississippi,other,61,18
2020-06-07,Mississippi,Hinds,152,1
2020-06-07,Mississippi,other,21,11
2020-06-07,Mississippi,other,33,16
2020-06-07,Mississippi,other,137,4
2020-06-07,Mississippi,other,34,25
2020-06-07,Mississippi,other,26,5
2020-06-07,Mississippi,other,23,10
2020-06-07,Mississippi,other,72,23
2020-06-07,Mississippi,other,65,14
2020-06-07,Mississippi,other,34,20
2020-06-07,Mississippi,other,48,22
2020-06-07,Mississippi,Madison,89,2
2020-06-07,Mississippi,other,18,24
2020-06-07,Mississippi,Neshoba,130,3
2020-06-07,Mississippi,other,24,21
2020-06-07,Mississippi,other,61,15
2020-06-07,Mississippi,other,63,9
2020-06-07,Mississippi,other,18,7
2020-06-07,Mississippi,other,78,13
2020-06-07,Puerto Rico,Unknown,775,1
2020-06-07,North Dakota,other,84,100
2020-06-07,North Dakota,Cass,157,1
2020-06-07,Pennsylvania,other,1940,100
2020-06-07,Pennsylvania,other,176,4
2020-06-07,Pennsylvania,Delaware,233,3
2020-06-07,Pennsylvania,Montgomery,323,2
2020-06-07,Pennsylvania,Philadelphia,809,1
2020-06-07,Rhode Island,other,-401,100
2020-06-07,Rhode Island,Providence,907,1
2020-06-07,South Dakota,other,395,100
2020-06-07,South Dakota,Minnehaha,70,1
2020-06-07,Massachusetts,other,85,100
2020-06-07,Massachusetts,other,271,7
2020-06-07,Massachusetts,Essex,403,3
2020-06-07,Massachusetts,other,123,8
2020-06-07,Massachusetts,Middlesex,470,1
2020-06-07,Massachusetts,other,171,5
2020-06-07,Massachusetts,other,131,6
2020-06-07,Massachusetts,Suffolk,344,2
2020-06-07,Massachusetts,other,265,4
2020-06-07,New Hampshire,other,32,100
2020-06-07,New Hampshire,Hillsborough,216,1
2020-06-07,New Hampshire,Rockingham,32,2
2020-06-07,West Virginia,other,67,100
2020-06-07,West Virginia,other,12,5
2020-06-07,West Virginia,Jefferson,3,3
2020-06-07,West Virginia,Kanawha,9,2
2020-06-07,West Virginia,other,3,4
2020-06-07,West Virginia,other,1,7
2020-06-07,West Virginia,Berkeley,43,1
2020-06-07,North Carolina,other,4205,100
2020-06-07,North Carolina,Wake,798,2
2020-06-07,North Carolina,other,199,6
2020-06-07,North Carolina,Durham,580,3
2020-06-07,North Carolina,other,407,4
2020-06-07,North Carolina,other,409,5
2020-06-07,North Carolina,Mecklenburg,1504,1
2020-06-07,South Carolina,other,1099,100
2020-06-07,South Carolina,Lexington,291,3
2020-06-07,South Carolina,Richland,422,2
2020-06-07,South Carolina,other,195,6
2020-06-07,South Carolina,other,146,9
2020-06-07,South Carolina,other,155,8
2020-06-07,South Carolina,other,145,10
2020-06-07,South Carolina,other,270,5
2020-06-07,South Carolina,other,82,7
2020-06-07,South Carolina,Greenville,767,1
2020-06-07,South Carolina,other,467,4
2020-06-07,Virgin Islands,Unknown,1,1
2020-06-07,District of Columbia,District of Columbia,440,1
2020-06-07,Northern Mariana Islands,Unknown,4,1
2020-06-14,Guam,Unknown,0,1
2020-06-14,Iowa,other,88,100
2020-06-14,Iowa,Black Hawk,4,3
2020-06-14,Iowa,other,21,4
2020-06-14,Iowa,Polk,50,1
2020-06-14,Iowa,Woodbury,5,2
2020-06-14,Ohio,other,135,100
2020-06-14,Ohio,Cuyahoga,31,2
2020-06-14,Ohio,Franklin,46,1
2020-06-14,Ohio,Hamilton,55,3
2020-06-14,Ohio,other,9,5
2020-06-14,Ohio,other,9,8
2020-06-14,Ohio,other,2,4
2020-06-14,Ohio,other,2,6
2020-06-14,Ohio,other,11,7
2020-06-14,Utah,other,74,100
2020-06-14,Utah,Salt Lake,122,1
2020-06-14,Utah,Utah,56,2
2020-06-14,Idaho,Ada,0,1
2020-06-14,Idaho,other,13,100
2020-06-14,Idaho,Blaine,0,2
2020-06-14,Idaho,other,0,4
2020-06-14,Idaho,other,0,5
2020-06-14,Idaho,Twin Falls,1,3
2020-06-14,Maine,other,2,100
2020-06-14,Maine,Androscoggin,6,3
2020-06-14,Maine,Cumberland,20,1
2020-06-14,Maine,York,8,2
2020-06-14,Texas,other,554,100
2020-06-14,Texas,other,40,6
2020-06-14,Texas,Tarrant,81,3
2020-06-14,Texas,other,84,4
2020-06-14,Texas,Harris,210,1
2020-06-14,Texas,other,151,5
2020-06-14,Texas,Dallas,302,2
2020-06-14,Alaska,other,2,100
2020-06-14,Alaska,Fairbanks North Star Borough,4,3
2020-06-14,Alaska,Kenai Peninsula Borough,0,2
2020-06-14,Alaska,Anchorage,6,1
2020-06-14,Hawaii,other,1,100
2020-06-14,Hawaii,Honolulu,4,1
2020-06-14,Hawaii,Maui,0,2
2020-06-14,Kansas,other,8,100
2020-06-14,Kansas,Finney,0,3
2020-06-14,Kansas,Ford,0,1
2020-06-14,Kansas,other,16,5
2020-06-14,Kansas,other,0,4
2020-06-14,Kansas,other,0,8
2020-06-14,Kansas,other,6,7
2020-06-14,Kansas,other,0,6
2020-06-14,Kansas,other,0,9
2020-06-14,Kansas,Wyandotte,22,2
2020-06-14,Nevada,other,6,100
2020-06-14,Nevada,Clark,179,1
2020-06-14,Nevada,Washoe,22,2
2020-06-14,Oregon,other,26,100
2020-06-14,Oregon,other,10,4
2020-06-14,Oregon,Marion,20,2
2020-06-14,Oregon,Multnomah,32,1
2020-06-14,Oregon,Washington,13,3
2020-06-14,Alabama,other,551,100
2020-06-14,Alabama,other,14,6
2020-06-14,Alabama,Jefferson,65,3
2020-06-14,Alabama,other,18,7
2020-06-14,Alabama,other,33,5
2020-06-14,Alabama,Mobile,37,2
2020-06-14,Alabama,Montgomery,147,1
2020-06-14,Alabama,other,47,9
2020-06-14,Alabama,other,22,8
2020-06-14,Alabama,other,52,4
2020-06-14,Alabama,other,28,10
2020-06-14,Arizona,other,258,100
2020-06-14,Arizona,Maricopa,901,1
2020-06-14,Arizona,Pima,21,2
2020-06-14,Florida,other,1277,100
2020-06-14,Florida,Miami-Dade,284,1
2020-06-14,Florida,Palm Beach,391,3
2020-06-14,Florida,Broward,64,2
2020-06-14,Georgia,other,378,7
2020-06-14,Georgia,other,234,100
2020-06-14,Georgia,other,4,8
2020-06-14,Georgia,other,24,4
2020-06-14,Georgia,DeKalb,8,3
2020-06-14,Georgia,other,4,6
2020-06-14,Georgia,Fulton,6,2
