date,state,county,deaths,rank
2020-05-17,Louisiana,other,14,5
2020-05-17,Minnesota,other,82,100
2020-05-17,Minnesota,Hennepin,70,1
2020-05-17,Tennessee,other,8,100
2020-05-17,Tennessee,other,3,4
2020-05-17,Tennessee,Shelby,7,1
2020-05-17,Tennessee,Sumner,4,3
2020-05-17,Tennessee,Davidson,11,2
2020-05-17,Wisconsin,other,30,100
2020-05-17,Wisconsin,Milwaukee,24,1
2020-05-17,California,other,217,100
2020-05-17,California,Los Angeles,297,1
2020-05-17,New Jersey,other,168,100
2020-05-17,New Jersey,Bergen,71,2
2020-05-17,New Jersey,Essex,66,1
2020-05-17,New Jersey,Hudson,93,3
2020-05-17,New Jersey,other,51,10
2020-05-17,New Jersey,other,70,5
2020-05-17,New Jersey,other,48,9
2020-05-17,New Jersey,other,29,8
2020-05-17,New Jersey,other,69,7
2020-05-17,New Jersey,other,57,6
2020-05-17,New Jersey,other,34,11
2020-05-17,New Jersey,other,76,4
2020-05-17,New Mexico,Bernalillo,12,3
2020-05-17,New Mexico,other,0,100
2020-05-17,New Mexico,McKinley,14,2
2020-05-17,New Mexico,other,3,4
2020-05-17,New Mexico,San Juan,20,1
2020-05-17,Washington,other,22,100
2020-05-17,Washington,King,16,1
2020-05-17,Washington,Snohomish,9,2
2020-05-17,Connecticut,other,31,100
2020-05-17,Connecticut,Fairfield,83,1
2020-05-17,Connecticut,Hartford,125,2
2020-05-17,Connecticut,New Haven,97,3
2020-05-17,Mississippi,other,51,100
2020-05-17,Mississippi,other,0,13
2020-05-17,Mississippi,other,5,14
2020-05-17,Mississippi,other,0,16
2020-05-17,Mississippi,other,4,12
2020-05-17,Mississippi,Forrest,7,2
2020-05-17,Mississippi,other,6,6
2020-05-17,Mississippi,other,0,15
2020-05-17,Mississippi,other,5,11
2020-05-17,Mississippi,Lauderdale,9,1
2020-05-17,Mississippi,other,3,5
2020-05-17,Mississippi,other,6,9
2020-05-17,Mississippi,Neshoba,9,3
2020-05-17,Mississippi,other,1,4
2020-05-17,Puerto Rico,Unknown,5,1
2020-05-17,North Dakota,other,1,100
2020-05-17,North Dakota,Cass,9,1
2020-05-17,Pennsylvania,other,196,100
2020-05-17,Pennsylvania,other,84,5
2020-05-17,Pennsylvania,other,39,4
2020-05-17,Pennsylvania,other,23,7
2020-05-17,Pennsylvania,Delaware,43,3
2020-05-17,Pennsylvania,other,25,6
2020-05-17,Pennsylvania,Montgomery,19,2
2020-05-17,Pennsylvania,Philadelphia,202,1
2020-05-17,Rhode Island,Unknown,108,2
2020-05-17,Rhode Island,other,0,100
2020-05-17,Rhode Island,Providence,0,1
2020-05-17,South Dakota,other,2,100
2020-05-17,South Dakota,Minnehaha,4,1
2020-05-17,Massachusetts,other,28,100
2020-05-17,Massachusetts,other,49,8
2020-05-17,Massachusetts,Essex,82,2
2020-05-17,Massachusetts,other,35,6
2020-05-17,Massachusetts,Middlesex,142,1
2020-05-17,Massachusetts,other,55,4
2020-05-17,Massachusetts,other,46,7
2020-05-17,Massachusetts,Suffolk,49,3
2020-05-17,Massachusetts,other,113,5
2020-05-17,New Hampshire,other,2,100
2020-05-17,New Hampshire,Hillsborough,28,1
2020-05-17,New Hampshire,Rockingham,7,2
2020-05-17,West Virginia,other,3,100
2020-05-17,West Virginia,Jackson,1,1
2020-05-17,West Virginia,Kanawha,3,1
2020-05-17,West Virginia,other,0,5
2020-05-17,West Virginia,Wayne,0,3
2020-05-17,West Virginia,other,0,4
2020-05-17,North Carolina,other,36,100
2020-05-17,North Carolina,other,3,5
2020-05-17,North Carolina,other,0,7
2020-05-17,North Carolina,other,0,17
2020-05-17,North Carolina,other,4,15
2020-05-17,North Carolina,other,4,6
2020-05-17,North Carolina,other,12,9
2020-05-17,North Carolina,other,5,18
2020-05-17,North Carolina,other,2,8
2020-05-17,North Carolina,Durham,6,3
2020-05-17,North Carolina,other,1,13
2020-05-17,North Carolina,Guilford,5,2
2020-05-17,North Carolina,other,4,4
2020-05-17,North Carolina,Mecklenburg,10,1
2020-05-17,South Carolina,other,16,100
2020-05-17,South Carolina,other,2,11
2020-05-17,South Carolina,other,7,4
2020-05-17,South Carolina,Richland,3,1
2020-05-17,South Carolina,other,4,7
2020-05-17,South Carolina,other,0,9
2020-05-17,South Carolina,Clarendon,5,3
2020-05-17,South Carolina,Greenville,4,2
2020-05-17,South Carolina,other,3,6
2020-05-17,South Carolina,other,1,10
2020-05-17,Virgin Islands,Unknown,0,1
2020-05-17,District of Columbia,District of Columbia,52,1
2020-05-17,Northern Mariana Islands,Unknown,0,1
2020-05-24,Guam,Unknown,0,1
2020-05-24,Iowa,other,14,100
2020-05-24,Iowa,Black Hawk,4,3
2020-05-24,Iowa,Linn,1,2
2020-05-24,Iowa,other,2,4
2020-05-24,Iowa,Polk,7,1
2020-05-24,Iowa,other,1,6
2020-05-24,Iowa,other,5,5
2020-05-24,Ohio,other,0,10
2020-05-24,Ohio,other,15,100
2020-05-24,Ohio,Cuyahoga,14,3
2020-05-24,Ohio,Franklin,15,1
2020-05-24,Ohio,other,0,6
2020-05-24,Ohio,other,-1,8
2020-05-24,Ohio,Lucas,1,2
2020-05-24,Ohio,other,2,4
2020-05-24,Ohio,other,-1,9
2020-05-24,Ohio,other,1,7
2020-05-24,Ohio,other,0,5
2020-05-24,Utah,other,2,100
2020-05-24,Utah,Salt Lake,2,1
2020-05-24,Idaho,Ada,-1,1
2020-05-24,Idaho,other,0,100
2020-05-24,Idaho,other,0,5
2020-05-24,Idaho,other,0,4
2020-05-24,Idaho,Nez Perce,0,3
2020-05-24,Idaho,Twin Falls,3,1
2020-05-24,Maine,other,0,100
2020-05-24,Maine,Cumberland,1,1
2020-05-24,Maine,Kennebec,0,3
2020-05-24,Maine,Waldo,0,2
2020-05-24,Maine,York,1,3
2020-05-24,Texas,other,14,100
2020-05-24,Texas,other,2,6
2020-05-24,Texas,Tarrant,1,3
2020-05-24,Texas,other,5,4
2020-05-24,Texas,Harris,2,1
2020-05-24,Texas,other,3,5
2020-05-24,Texas,other,0,7
2020-05-24,Texas,Dallas,3,2
2020-05-24,Alaska,other,0,100
2020-05-24,Alaska,Fairbanks North Star Borough,0,2
2020-05-24,Alaska,Kenai Peninsula Borough,0,3
2020-05-24,Alaska,Matanuska-Susitna Borough,0,3
2020-05-24,Alaska,Anchorage,0,1
2020-05-24,Hawaii,other,0,100
2020-05-24,Hawaii,Honolulu,0,1
2020-05-24,Hawaii,Maui,0,2
2020-05-24,Kansas,other,3,100
2020-05-24,Kansas,Johnson,1,2
2020-05-24,Kansas,Sedgwick,0,3
2020-05-24,Kansas,Wyandotte,0,1
2020-05-24,Nevada,other,4,100
2020-05-24,Nevada,Clark,2,1
2020-05-24,Oregon,other,1,100
2020-05-24,Oregon,Marion,0,2
2020-05-24,Oregon,Multnomah,0,1
2020-05-24,Oregon,Washington,0,3
2020-05-24,Alabama,other,14,100
2020-05-24,Alabama,Jefferson,8,2
2020-05-24,Alabama,other,0,5
2020-05-24,Alabama,Mobile,3,1
2020-05-24,Alabama,other,4,4
2020-05-24,Alabama,Tallapoosa,1,3
2020-05-24,Alabama,other,1,6
2020-05-24,Arizona,other,8,100
2020-05-24,Arizona,Maricopa,1,1
2020-05-24,Arizona,Pima,-1,2
2020-05-24,Florida,other,14,100
2020-05-24,Florida,Miami-Dade,4,1
2020-05-24,Florida,Palm Beach,0,2
2020-05-24,Florida,Broward,8,3
2020-05-24,Georgia,other,39,100
2020-05-24,Georgia,other,1,6
2020-05-24,Georgia,Cobb,9,2
2020-05-24,Georgia,other,5,5
2020-05-24,Georgia,Dougherty,3,3
2020-05-24,Georgia,Fulton,12,1
2020-05-24,Georgia,other,4,4
2020-05-24,Indiana,other,31,100
2020-05-24,Indiana,Lake,1,2
2020-05-24,Indiana,Marion,8,1
2020-05-24,Montana,other,0,100
2020-05-24,Montana,Cascade,0,3
2020-05-24,Montana,Flathead,0,3
2020-05-24,Montana,Toole,0,1
2020-05-24,Montana,Yellowstone,1,2
2020-05-24,Vermont,other,0,100
2020-05-24,Vermont,Chittenden,0,1
2020-05-24,Wyoming,other,0,100
2020-05-24,Wyoming,Fremont,0,1
2020-05-24,Wyoming,Laramie,0,2
2020-05-24,Wyoming,Washakie,1,2
2020-05-24,Arkansas,other,3,100
2020-05-24,Arkansas,Crittenden,0,3
2020-05-24,Arkansas,Jefferson,0,2
2020-05-24,Arkansas,other,0,4
2020-05-24,Arkansas,Pulaski,1,1
2020-05-24,Colorado,other,4,5
2020-05-24,Colorado,other,3,100
2020-05-24,Colorado,Arapahoe,6,2
2020-05-24,Colorado,other,2,7
2020-05-24,Colorado,Denver,2,1
2020-05-24,Colorado,other,1,6
2020-05-24,Colorado,Jefferson,5,3
2020-05-24,Colorado,other,2,4
2020-05-24,Delaware,other,-1,100
2020-05-24,Delaware,Kent,1,3
2020-05-24,Delaware,New Castle,3,1
2020-05-24,Delaware,Sussex,8,2
2020-05-24,Illinois,other,35,100
2020-05-24,Illinois,Cook,108,1
2020-05-24,Kentucky,other,1,100
2020-05-24,Kentucky,Jefferson,7,1
2020-05-24,Kentucky,Kenton,0,2
2020-05-24,Maryland,other,22,100
2020-05-24,Maryland,other,7,4
2020-05-24,Maryland,other,9,5
2020-05-24,Maryland,Baltimore,13,3
2020-05-24,Maryland,Montgomery,17,1
2020-05-24,Maryland,Prince George's,22,2
2020-05-24,Michigan,other,31,100
2020-05-24,Michigan,Oakland,4,2
2020-05-24,Michigan,Wayne,7,1
2020-05-24,Michigan,Macomb,1,3
2020-05-24,Missouri,other,4,100
2020-05-24,Missouri,St. Louis,3,1
2020-05-24,Missouri,St. Louis city,6,2
2020-05-24,Nebraska,other,3,100
2020-05-24,Nebraska,other,0,5
2020-05-24,Nebraska,Dakota,3,3
2020-05-24,Nebraska,Douglas,0,2
2020-05-24,Nebraska,Hall,3,1
2020-05-24,Nebraska,other,0,4
2020-05-24,Nebraska,other,1,6
2020-05-24,New York,New York City,174,1
2020-05-24,New York,other,167,100
2020-05-24,Oklahoma,other,2,100
2020-05-24,Oklahoma,Cleveland,0,3
2020-05-24,Oklahoma,other,0,6
2020-05-24,Oklahoma,Oklahoma,2,1
2020-05-24,Oklahoma,Tulsa,3,2
2020-05-24,Oklahoma,other,0,5
2020-05-24,Oklahoma,other,0,4
2020-05-24,Virginia,other,42,100
2020-05-24,Virginia,Arlington,9,3
2020-05-24,Virginia,Fairfax,14,1
2020-05-24,Virginia,Henrico,0,2
2020-05-24,Virginia,other,12,4
2020-05-24,Louisiana,other,-18,6
2020-05-24,Louisiana,other,1,4
2020-05-24,Louisiana,other,22,100
2020-05-24,Louisiana,East Baton Rouge,3,3
2020-05-24,Louisiana,Jefferson,6,2
2020-05-24,Louisiana,Orleans,4,1
2020-05-24,Louisiana,other,0,5
2020-05-24,Minnesota,other,22,100
2020-05-24,Minnesota,Hennepin,25,1
2020-05-24,Tennessee,other,4,100
2020-05-24,Tennessee,other,0,4
2020-05-24,Tennessee,Shelby,4,1
2020-05-24,Tennessee,Sumner,0,3
2020-05-24,Tennessee,Davidson,6,2
2020-05-24,Wisconsin,other,9,100
2020-05-24,Wisconsin,Milwaukee,1,1
2020-05-24,California,other,38,100
2020-05-24,California,Los Angeles,53,1
2020-05-24,New Jersey,other,26,100
2020-05-24,New Jersey,Bergen,7,2
2020-05-24,New Jersey,Essex,17,1
2020-05-24,New Jersey,Hudson,5,3
2020-05-24,New Jersey,other,5,10
2020-05-24,New Jersey,other,17,5
2020-05-24,New Jersey,other,8,9
2020-05-24,New Jersey,other,5,8
2020-05-24,New Jersey,other,6,7
2020-05-24,New Jersey,other,4,6
2020-05-24,New Jersey,other,2,11
2020-05-24,New Jersey,other,8,4
2020-05-24,New Mexico,Bernalillo,0,3
2020-05-24,New Mexico,other,2,100
2020-05-24,New Mexico,McKinley,8,2
2020-05-24,New Mexico,other,0,4
2020-05-24,New Mexico,San Juan,7,1
2020-05-24,Washington,other,10,100
2020-05-24,Washington,King,10,1
2020-05-24,Washington,Snohomish,9,2
2020-05-24,Connecticut,other,19,100
2020-05-24,Connecticut,Fairfield,23,1
2020-05-24,Connecticut,Hartford,24,2
2020-05-24,Connecticut,New Haven,28,3
2020-05-24,Mississippi,other,12,100
2020-05-24,Mississippi,other,0,13
2020-05-24,Mississippi,other,2,14
2020-05-24,Mississippi,other,0,16
2020-05-24,Mississippi,other,1,12
2020-05-24,Mississippi,Forrest,4,2
2020-05-24,Mississippi,other,1,6
2020-05-24,Mississippi,other,0,15
2020-05-24,Mississippi,other,5,11
2020-05-24,Mississippi,Lauderdale,2,1
2020-05-24,Mississippi,other,2,5
2020-05-24,Mississippi,other,1,9
2020-05-24,Mississippi,Neshoba,3,3
2020-05-24,Mississippi,other,3,4
2020-05-24,Puerto Rico,Unknown,2,1
2020-05-24,North Dakota,other,0,100
2020-05-24,North Dakota,Cass,2,1
2020-05-24,Pennsylvania,other,24,100
2020-05-24,Pennsylvania,other,4,5
2020-05-24,Pennsylvania,other,1,4
2020-05-24,Pennsylvania,other,7,7
2020-05-24,Pennsylvania,Delaware,3,3
2020-05-24,Pennsylvania,other,3,6
2020-05-24,Pennsylvania,Montgomery,2,2
2020-05-24,Pennsylvania,Philadelphia,10,1
2020-05-24,Rhode Island,Unknown,37,2
2020-05-24,Rhode Island,other,0,100
2020-05-24,Rhode Island,Providence,0,1
2020-05-24,South Dakota,other,0,100
2020-05-24,South Dakota,Minnehaha,0,1
2020-05-24,Massachusetts,other,11,100
2020-05-24,Massachusetts,other,20,8
2020-05-24,Massachusetts,Essex,22,2
2020-05-24,Massachusetts,other,5,6
2020-05-24,Massachusetts,Middlesex,23,1
2020-05-24,Massachusetts,other,17,4
2020-05-24,Massachusetts,other,21,7
2020-05-24,Massachusetts,Suffolk,17,3
2020-05-24,Massachusetts,other,33,5
2020-05-24,New Hampshire,other,0,100
2020-05-24,New Hampshire,Hillsborough,6,1
2020-05-24,New Hampshire,Rockingham,0,2
2020-05-24,West Virginia,other,2,100
2020-05-24,West Virginia,Jackson,0,1
2020-05-24,West Virginia,Kanawha,0,1
2020-05-24,West Virginia,other,0,5
2020-05-24,West Virginia,Wayne,0,3
2020-05-24,West Virginia,other,0,4
2020-05-24,North Carolina,other,-3,100
2020-05-24,North Carolina,other,0,5
2020-05-24,North Carolina,other,5,7
2020-05-24,North Carolina,other,0,17
2020-05-24,North Carolina,other,0,15
2020-05-24,North Carolina,other,2,6
2020-05-24,North Carolina,other,8,9
2020-05-24,North Carolina,other,9,18
2020-05-24,North Carolina,other,0,8
2020-05-24,North Carolina,Durham,2,3
2020-05-24,North Carolina,other,0,13
2020-05-24,North Carolina,Guilford,1,2
2020-05-24,North Carolina,other,1,4
2020-05-24,North Carolina,Mecklenburg,1,1
2020-05-24,South Carolina,other,4,100
2020-05-24,South Carolina,other,0,11
2020-05-24,South Carolina,other,6,4
2020-05-24,South Carolina,Richland,0,1
2020-05-24,South Carolina,other,3,7
2020-05-24,South Carolina,other,0,9
2020-05-24,South Carolina,Clarendon,1,3
2020-05-24,South Carolina,Greenville,5,2
2020-05-24,South Carolina,other,1,6
2020-05-24,South Carolina,other,1,10
2020-05-24,Virgin Islands,Unknown,0,1
2020-05-24,District of Columbia,District of Columbia,13,1
2020-05-24,Northern Mariana Islands,Unknown,0,1
