state,date,new_deaths,new_cases,seven_rolling_deaths,seven_rolling_cases,population
Maine,2020-04-07,2,20,4.75,118.875,1344212
Texas,2020-04-07,18,864,6.5,204.0,28995881
Alaska,2020-04-07,0,22,6.25,194.375,731545
Hawaii,2020-04-07,0,23,6.0,184.875,1415872
Kansas,2020-04-07,5,51,6.5,178.5,2913314
Nevada,2020-04-07,2,130,3.625,153.125,3080156
Oregon,2020-04-07,4,49,4.125,149.875,4217737
Alabama,2020-04-07,11,192,5.25,168.875,4903185
Arizona,2020-04-07,10,110,6.25,180.125,7278717
Florida,2020-04-07,42,1118,9.25,211.875,21477737
Georgia,2020-04-07,54,1598,16.0,408.875,10617423
Indiana,2020-04-07,37,556,20.625,475.5,6732219
Montana,2020-04-07,0,0,20.0,469.125,1068778
Vermont,2020-04-07,0,32,19.75,456.875,623989
Wyoming,2020-04-07,0,9,19.25,451.875,578759
Arkansas,2020-04-07,2,70,18.125,436.625,3017804
Colorado,2020-04-07,29,257,20.5,455.0,5758736
Delaware,2020-04-07,1,145,15.375,333.375,973764
Illinois,2020-04-07,75,1287,18.0,294.5,12671821
Kentucky,2020-04-07,14,232,15.125,254.0,4467673
Maryland,2020-04-07,12,326,16.625,294.75,6045680
Michigan,2020-04-07,118,1722,31.375,506.0,9986857
Missouri,2020-04-07,23,315,34.25,544.25,6137428
Nebraska,2020-04-07,2,53,34.25,542.125,1934408
New York,2020-04-07,1055,9642,162.5,1715.25,19453561
Oklahoma,2020-04-07,16,144,164.375,1715.125,3956971
Virginia,2020-04-07,15,455,156.875,1611.125,8535519
Louisiana,2020-04-07,70,1417,163.875,1759.25,4648794
Minnesota,2020-04-07,4,83,162.875,1728.875,5639632
Tennessee,2020-04-07,7,257,149.0,1545.75,6829174
Wisconsin,2020-04-07,11,138,147.5,1523.625,5822434
California,2020-04-07,61,1256,154.875,1674.0,39512223
New Jersey,2020-04-07,227,3326,51.375,884.5,8882190
New Mexico,2020-04-07,1,108,49.5,880.0,2096829
Washington,2020-04-07,26,298,50.875,860.375,7614893
Connecticut,2020-04-07,71,875,51.0,792.625,3565287
Mississippi,2020-04-07,8,177,51.5,804.375,2976149
North Dakota,2020-04-07,1,12,50.75,773.75,762062
Pennsylvania,2020-04-07,71,1508,58.25,945.0,12801989
Rhode Island,2020-04-07,3,147,51.0,806.375,1059361
South Dakota,2020-04-07,2,32,22.875,394.625,884659
Massachusetts,2020-04-07,96,1365,34.75,551.75,6892503
New Hampshire,2020-04-07,4,32,32.0,518.5,1359711
West Virginia,2020-04-07,0,67,23.125,417.5,1792147
North Carolina,2020-04-07,10,350,23.375,439.125,10488084
South Carolina,2020-04-07,3,185,23.625,460.75,5148714
District of Columbia,2020-04-07,0,114,14.75,286.5,705749
District of Columbia,2020-04-07,0,114,14.375,282.375,705749
Iowa,2020-04-08,1,97,14.25,290.5,3155070
Ohio,2020-04-08,26,366,5.5,165.625,11689100
Utah,2020-04-08,0,123,5.0,177.0,3205958
Idaho,2020-04-08,4,22,5.5,171.375,1787065
Maine,2020-04-08,2,18,4.5,129.875,1344212
Texas,2020-04-08,18,929,6.375,222.875,28995881
Alaska,2020-04-08,1,13,6.5,210.25,731545
Hawaii,2020-04-08,0,25,6.5,199.125,1415872
Kansas,2020-04-08,8,150,7.375,205.75,2913314
Nevada,2020-04-08,20,217,6.625,187.125,3080156
Oregon,2020-04-08,5,58,7.25,179.0,4217737
Alabama,2020-04-08,3,301,7.125,213.875,4903185
Arizona,2020-04-08,3,151,7.25,230.5,7278717
Florida,2020-04-08,27,951,8.375,233.25,21477737
Georgia,2020-04-08,22,1048,11.0,362.625,10617423
Indiana,2020-04-08,38,444,15.75,415.0,6732219
Montana,2020-04-08,0,13,14.75,397.875,1068778
Vermont,2020-04-08,0,30,12.25,374.5,623989
Wyoming,2020-04-08,0,9,11.625,368.375,578759
Arkansas,2020-04-08,0,80,11.25,340.75,3017804
Colorado,2020-04-08,13,226,12.5,350.125,5758736
Delaware,2020-04-08,3,188,9.5,254.75,973764
Illinois,2020-04-08,80,1529,16.75,314.875,12671821
Kentucky,2020-04-08,7,104,12.875,272.375,4467673
Maryland,2020-04-08,20,1158,15.375,415.5,6045680
Michigan,2020-04-08,114,1369,29.625,582.875,9986857
Missouri,2020-04-08,7,290,30.5,618.0,6137428
Nebraska,2020-04-08,2,48,30.75,614.0,1934408
New York,2020-04-08,953,9568,148.25,1781.75,19453561
Oklahoma,2020-04-08,12,53,149.375,1764.875,3956971
Virginia,2020-04-08,6,312,140.125,1612.75,8535519
Louisiana,2020-04-08,70,746,148.0,1693.0,4648794
Minnesota,2020-04-08,5,85,146.125,1558.875,5639632
Tennessee,2020-04-08,11,236,133.25,1417.25,6829174
Wisconsin,2020-04-08,13,178,134.0,1403.25,5822434
California,2020-04-08,59,1503,141.125,1585.125,39512223
New Jersey,2020-04-08,272,3021,56.0,766.75,8882190
New Mexico,2020-04-08,3,71,54.875,769.0,2096829
Washington,2020-04-08,21,415,56.75,781.875,7614893
Connecticut,2020-04-08,58,1000,55.25,813.625,3565287
Mississippi,2020-04-08,8,88,55.625,814.0,2976149
North Dakota,2020-04-08,0,14,54.25,786.25,762062
Pennsylvania,2020-04-08,73,1832,61.75,993.0,12801989
Rhode Island,2020-04-08,5,221,55.0,832.75,1059361
South Dakota,2020-04-08,0,73,21.0,464.25,884659
Massachusetts,2020-04-08,77,1588,30.25,653.875,6892503
New Hampshire,2020-04-08,5,41,28.25,607.125,1359711
West Virginia,2020-04-08,0,71,21.0,491.0,1792147
North Carolina,2020-04-08,11,203,21.375,505.375,10488084
South Carolina,2020-04-08,12,135,22.875,520.5,5148714
District of Columbia,2020-04-08,3,229,14.125,320.125,705749
District of Columbia,2020-04-08,3,229,13.875,321.125,705749
Iowa,2020-04-09,0,125,13.875,327.625,3155070
Ohio,2020-04-09,20,364,6.75,174.625,11689100
Utah,2020-04-09,0,120,6.125,184.5,3205958
Idaho,2020-04-09,5,134,6.75,192.375,1787065
Maine,2020-04-09,2,23,5.625,169.875,1344212
Texas,2020-04-09,33,1475,8.25,337.375,28995881
Alaska,2020-04-09,0,9,7.875,309.875,731545
Hawaii,2020-04-09,1,7,7.625,282.125,1415872
Kansas,2020-04-09,4,61,8.125,274.125,2913314
Nevada,2020-04-09,2,138,5.875,245.875,3080156
Oregon,2020-04-09,6,82,6.625,241.125,4217737
Alabama,2020-04-09,11,340,7.375,266.875,4903185
Arizona,2020-04-09,9,292,8.25,300.5,7278717
Florida,2020-04-09,48,1129,10.125,257.25,21477737
Georgia,2020-04-09,42,681,15.375,341.25,10617423
Indiana,2020-04-09,49,414,21.375,392.125,6732219
Montana,2020-04-09,0,22,20.875,387.25,1068778
Vermont,2020-04-09,0,23,20.625,372.875,623989
Wyoming,2020-04-09,0,73,19.875,371.75,578759
Arkansas,2020-04-09,3,69,18.875,337.875,3017804
Colorado,2020-04-09,35,547,22.125,369.75,5758736
Delaware,2020-04-09,4,93,16.625,240.25,973764
Illinois,2020-04-09,70,1344,20.125,323.125,12671821
Kentucky,2020-04-09,11,132,15.375,287.875,4467673
Maryland,2020-04-09,15,656,17.25,367.125,6045680
Michigan,2020-04-09,117,1155,31.875,508.625,9986857
Missouri,2020-04-09,8,212,32.875,526.0,6137428
Nebraska,2020-04-09,1,56,32.625,524.375,1934408
New York,2020-04-09,1028,10765,156.75,1801.625,19453561
Oklahoma,2020-04-09,1,160,156.375,1810.0,3956971
Virginia,2020-04-09,34,397,151.875,1691.625,8535519
Louisiana,2020-04-09,50,1253,156.75,1831.75,4648794
Minnesota,2020-04-09,11,88,156.25,1760.75,5639632
Tennessee,2020-04-09,12,210,143.125,1642.625,6829174
Wisconsin,2020-04-09,9,129,143.25,1632.25,5822434
California,2020-04-09,42,1148,148.375,1768.75,39512223
New Jersey,2020-04-09,196,3590,44.375,871.875,8882190
New Mexico,2020-04-09,1,124,44.375,867.375,2096829
Washington,2020-04-09,26,511,43.375,881.625,7614893
Connecticut,2020-04-09,45,1003,42.75,850.375,3565287
Mississippi,2020-04-09,9,257,42.5,871.5,2976149
North Dakota,2020-04-09,1,18,41.125,847.5,762062
Pennsylvania,2020-04-09,31,1965,43.875,1077.0,12801989
Rhode Island,2020-04-09,8,277,39.625,968.125,1059361
South Dakota,2020-04-09,0,54,15.125,526.125,884659
Massachusetts,2020-04-09,70,2151,23.75,779.5,6892503
New Hampshire,2020-04-09,3,31,20.875,719.5,1359711
West Virginia,2020-04-09,1,41,15.375,599.25,1792147
North Carolina,2020-04-09,13,228,15.875,595.625,10488084
South Carolina,2020-04-09,4,240,16.25,623.375,5148714
District of Columbia,2020-04-09,5,83,13.0,388.125,705749
District of Columbia,2020-04-09,5,83,12.625,363.875,705749
Iowa,2020-04-10,4,118,13.125,371.875,3155070
Ohio,2020-04-10,18,366,6.625,148.75,11689100
Utah,2020-04-10,4,123,6.75,160.25,3205958
Idaho,2020-04-10,1,59,6.75,162.5,1787065
Maine,2020-04-10,1,26,5.25,137.25,1344212
Texas,2020-04-10,18,918,7.0,222.0,28995881
Alaska,2020-04-10,0,11,6.375,213.0,731545
Hawaii,2020-04-10,2,23,6.0,205.5,1415872
Kansas,2020-04-10,8,64,6.5,198.75,2913314
Nevada,2020-04-10,4,150,4.75,171.75,3080156
Oregon,2020-04-10,4,50,4.75,162.625,4217737
Alabama,2020-04-10,2,170,4.875,176.5,4903185
Arizona,2020-04-10,8,94,5.75,185.0,7278717
Florida,2020-04-10,48,1141,9.5,212.875,21477737
Georgia,2020-04-10,13,974,11.125,333.25,10617423
Indiana,2020-04-10,58,560,18.125,400.375,6732219
Montana,2020-04-10,0,11,17.125,393.75,1068778
Vermont,2020-04-10,1,51,16.75,381.375,623989
Wyoming,2020-04-10,0,17,16.25,377.25,578759
Arkansas,2020-04-10,3,56,16.375,363.0,3017804
Colorado,2020-04-10,26,308,18.625,389.75,5758736
Delaware,2020-04-10,9,117,13.75,261.75,973764
Illinois,2020-04-10,73,1465,21.25,323.125,12671821
Kentucky,2020-04-10,6,177,14.75,275.25,4467673
Maryland,2020-04-10,33,783,18.875,371.75,6045680
Michigan,2020-04-10,204,1271,44.25,524.25,9986857
Missouri,2020-04-10,11,260,45.625,554.625,6137428
Nebraska,2020-04-10,3,84,45.625,558.125,1934408
New York,2020-04-10,996,10794,166.875,1868.875,19453561
Oklahoma,2020-04-10,8,111,166.75,1868.125,3956971
Virginia,2020-04-10,12,467,159.125,1743.375,8535519
Louisiana,2020-04-10,53,970,165.0,1842.5,4648794
Minnesota,2020-04-10,7,93,161.75,1756.25,5639632
Tennessee,2020-04-10,9,337,137.375,1639.5,6829174
Wisconsin,2020-04-10,15,183,137.875,1629.875,5822434
California,2020-04-10,46,1175,143.25,1766.25,39512223
New Jersey,2020-04-10,232,3561,47.75,862.125,8882190
New Mexico,2020-04-10,2,101,47.0,860.875,2096829
Washington,2020-04-10,27,279,48.875,837.375,7614893
Connecticut,2020-04-10,68,754,50.75,810.375,3565287
Mississippi,2020-04-10,6,209,50.625,824.875,2976149
North Dakota,2020-04-10,2,9,49.75,783.875,762062
Pennsylvania,2020-04-10,91,1749,59.25,979.625,12801989
Rhode Island,2020-04-10,6,288,54.25,868.75,1059361
South Dakota,2020-04-10,0,89,25.25,434.75,884659
Massachusetts,2020-04-10,96,2033,37.0,676.25,6892503
New Hampshire,2020-04-10,1,66,33.75,649.625,1359711
West Virginia,2020-04-10,0,13,25.25,557.0,1792147
North Carolina,2020-04-10,4,255,25.0,562.75,10488084
South Carolina,2020-04-10,5,273,25.375,595.75,5148714
District of Columbia,2020-04-10,6,137,14.75,394.25,705749
District of Columbia,2020-04-10,6,137,14.75,375.375,705749
Iowa,2020-04-11,3,122,15.125,379.5,3155070
Ohio,2020-04-11,16,372,5.125,171.875,11689100
Utah,2020-04-11,1,105,5.125,176.75,3205958
Idaho,2020-04-11,2,13,5.375,176.75,1787065
Maine,2020-04-11,2,30,5.125,148.625,1344212
Texas,2020-04-11,19,918,6.875,229.25,28995881
Alaska,2020-04-11,1,11,6.25,213.5,731545
Hawaii,2020-04-11,0,21,5.5,199.0,1415872
Kansas,2020-04-11,5,102,5.75,196.5,2913314
Nevada,2020-04-11,25,114,6.875,164.25,3080156
Oregon,2020-04-11,3,76,7.125,160.625,4217737
Alabama,2020-04-11,13,254,8.5,190.75,4903185
Arizona,2020-04-11,15,281,10.125,222.125,7278717
Florida,2020-04-11,27,1018,11.125,234.625,21477737
Georgia,2020-04-11,7,402,11.875,283.5,10617423
Indiana,2020-04-11,36,534,16.375,347.625,6732219
Montana,2020-04-11,0,12,15.75,336.375,1068778
Vermont,2020-04-11,0,32,12.625,326.125,623989
Wyoming,2020-04-11,0,23,12.25,319.5,578759
Arkansas,2020-04-11,1,26,10.75,291.0,3017804
Colorado,2020-04-11,21,383,11.5,303.75,5758736
Delaware,2020-04-11,1,153,8.25,195.625,973764
Illinois,2020-04-11,75,1293,16.75,307.0,12671821
Kentucky,2020-04-11,4,149,12.75,258.875,4467673
Maryland,2020-04-11,35,726,17.125,348.125,6045680
Michigan,2020-04-11,111,1207,31.0,495.0,9986857
Missouri,2020-04-11,11,225,32.375,520.25,6137428
Nebraska,2020-04-11,0,40,32.25,522.0,1934408
New York,2020-04-11,997,10160,154.25,1744.125,19453561
Oklahoma,2020-04-11,5,74,154.75,1734.25,3956971
Virginia,2020-04-11,9,568,146.5,1643.625,8535519
Louisiana,2020-04-11,51,761,152.375,1720.125,4648794
Minnesota,2020-04-11,7,92,148.875,1640.875,5639632
Tennessee,2020-04-11,3,190,135.375,1513.75,6829174
Wisconsin,2020-04-11,10,145,135.25,1503.75,5822434
California,2020-04-11,38,1055,140.0,1630.625,39512223
New Jersey,2020-04-11,251,3563,46.75,806.0,8882190
New Mexico,2020-04-11,1,84,46.25,807.25,2096829
Washington,2020-04-11,15,339,47.0,778.625,7614893
Connecticut,2020-04-11,46,972,46.375,805.0,3565287
Mississippi,2020-04-11,11,173,46.875,815.125,2976149
North Dakota,2020-04-11,0,15,46.5,793.25,762062
Pennsylvania,2020-04-11,80,1646,55.25,980.875,12801989
Rhode Island,2020-04-11,7,334,51.375,890.75,1059361
South Dakota,2020-04-11,0,90,20.0,456.625,884659
Massachusetts,2020-04-11,87,1886,30.75,681.875,6892503
New Hampshire,2020-04-11,1,44,29.0,645.0,1359711
West Virginia,2020-04-11,1,56,23.375,530.5,1792147
North Carolina,2020-04-11,8,404,23.0,559.375,10488084
South Carolina,2020-04-11,8,142,24.0,575.25,5148714
District of Columbia,2020-04-11,9,118,15.125,384.25,705749
District of Columbia,2020-04-11,9,118,15.375,357.25,705749
Iowa,2020-04-12,7,77,16.25,355.625,3155070
Ohio,2020-04-12,6,354,6.125,164.125,11689100
Utah,2020-04-12,0,97,6.0,170.75,3205958
Idaho,2020-04-12,0,19,5.875,166.125,1787065
Maine,2020-04-12,0,17,4.875,117.75,1344212
Texas,2020-04-12,23,568,6.75,171.0,28995881
Alaska,2020-04-12,0,15,5.625,158.125,731545
Hawaii,2020-04-12,1,13,4.625,145.0,1415872
Kansas,2020-04-12,1,55,3.875,142.25,2913314
Nevada,2020-04-12,2,140,3.375,115.5,3080156
Oregon,2020-04-12,1,80,3.5,113.375,4217737
Alabama,2020-04-12,0,321,3.5,151.125,4903185
Arizona,2020-04-12,5,146,4.125,167.25,7278717
Florida,2020-04-12,15,877,3.125,205.875,21477737
Georgia,2020-04-12,6,-158,3.875,184.25,10617423
Indiana,2020-04-12,16,496,5.75,244.625,6732219
Montana,2020-04-12,0,10,5.625,239.0,1068778
Vermont,2020-04-12,2,16,5.625,223.5,623989
Wyoming,2020-04-12,0,21,5.5,216.125,578759
Arkansas,2020-04-12,2,52,5.75,182.5,3017804
Colorado,2020-04-12,16,410,7.125,215.5,5758736
Delaware,2020-04-12,2,146,5.5,124.125,973764
Illinois,2020-04-12,45,1672,10.375,352.875,12671821
Kentucky,2020-04-12,4,112,8.875,304.875,4467673
Maryland,2020-04-12,29,531,12.5,370.0,6045680
Michigan,2020-04-12,95,641,24.125,448.125,9986857
Missouri,2020-04-12,0,136,24.125,462.5,6137428
Nebraska,2020-04-12,0,87,23.875,466.875,1934408
New York,2020-04-12,957,8435,141.5,1470.0,19453561
Oklahoma,2020-04-12,3,102,141.625,1464.5,3956971
Virginia,2020-04-12,11,197,137.375,1280.125,8535519
Louisiana,2020-04-12,34,581,141.125,1338.75,4648794
Minnesota,2020-04-12,6,194,138.25,1296.625,5639632
Tennessee,2020-04-12,0,161,126.375,1236.625,6829174
Wisconsin,2020-04-12,4,128,126.875,1235.625,5822434
California,2020-04-12,44,902,132.375,1337.5,39512223
New Jersey,2020-04-12,167,3699,33.625,745.5,8882190
New Mexico,2020-04-12,6,71,34.0,741.625,2096829
Washington,2020-04-12,13,187,34.25,740.375,7614893
Connecticut,2020-04-12,60,525,37.5,733.375,3565287
Mississippi,2020-04-12,3,139,37.125,726.5,2976149
North Dakota,2020-04-12,1,15,37.25,708.25,762062
Pennsylvania,2020-04-12,10,1181,38.0,839.875,12801989
Rhode Island,2020-04-12,7,316,33.375,766.625,1059361
South Dakota,2020-04-12,0,103,12.5,317.125,884659
Massachusetts,2020-04-12,70,2615,20.5,635.125,6892503
New Hampshire,2020-04-12,0,56,18.875,618.75,1359711
West Virginia,2020-04-12,2,22,11.625,555.875,1792147
North Carolina,2020-04-12,0,210,11.25,564.75,10488084
South Carolina,2020-04-12,2,112,11.375,576.875,5148714
District of Columbia,2020-04-12,3,97,10.5,441.375,705749
District of Columbia,2020-04-12,3,97,10.0,414.0,705749
Iowa,2020-04-13,3,123,10.375,416.5,3155070
Ohio,2020-04-13,21,370,4.25,135.875,11689100
Utah,2020-04-13,0,63,4.25,136.75,3205958
Idaho,2020-04-13,6,42,4.75,139.25,1787065
Maine,2020-04-13,0,65,4.75,121.125,1344212
Texas,2020-04-13,32,711,8.5,196.0,28995881
Alaska,2020-04-13,0,5,8.125,184.5,731545
Hawaii,2020-04-13,0,5,7.75,173.0,1415872
Kansas,2020-04-13,7,45,8.25,163.25,2913314
Nevada,2020-04-13,1,176,5.75,139.0,3080156
Oregon,2020-04-13,1,57,5.875,138.25,4217737
Alabama,2020-04-13,11,222,6.5,160.75,4903185
Arizona,2020-04-13,5,163,7.125,173.0,7278717
Florida,2020-04-13,38,1156,7.875,228.625,21477737
Georgia,2020-04-13,41,1022,13.0,355.75,10617423
Indiana,2020-04-13,9,310,14.125,393.875,6732219
Montana,2020-04-13,1,7,13.375,389.125,1068778
Vermont,2020-04-13,1,21,13.375,369.75,623989
Wyoming,2020-04-13,1,9,13.375,363.75,578759
Arkansas,2020-04-13,3,195,12.375,360.375,3017804
Colorado,2020-04-13,18,388,14.0,388.5,5758736
Delaware,2020-04-13,6,136,10.0,261.0,973764
Illinois,2020-04-13,73,1173,14.0,279.875,12671821
Kentucky,2020-04-13,8,85,13.875,251.75,4467673
Maryland,2020-04-13,26,711,17.0,339.75,6045680
Michigan,2020-04-13,115,993,31.25,461.25,9986857
Missouri,2020-04-13,20,228,33.625,488.625,6137428
Nebraska,2020-04-13,1,65,33.375,472.375,1934408
New York,2020-04-13,882,6548,141.375,1242.375,19453561
Oklahoma,2020-04-13,2,99,140.875,1237.75,3956971
Virginia,2020-04-13,8,473,132.75,1150.25,8535519
Louisiana,2020-04-13,44,421,137.25,1192.25,4648794
Minnesota,2020-04-13,0,29,134.0,1107.0,5639632
Tennessee,2020-04-13,7,339,120.5,1025.25,6829174
Wisconsin,2020-04-13,10,87,119.25,1007.625,5822434
California,2020-04-13,49,1011,125.25,1125.875,39512223
New Jersey,2020-04-13,93,2734,26.625,649.125,8882190
New Mexico,2020-04-13,5,100,27.0,649.25,2096829
Washington,2020-04-13,14,133,27.75,606.75,7614893
Connecticut,2020-04-13,48,1346,28.25,722.375,3565287
Mississippi,2020-04-13,2,161,28.5,738.875,2976149
North Dakota,2020-04-13,1,23,27.75,699.375,762062
Pennsylvania,2020-04-13,38,1340,31.25,856.0,12801989
Rhode Island,2020-04-13,10,311,26.375,768.5,1059361
South Dakota,2020-04-13,0,138,14.75,444.0,884659
Massachusetts,2020-04-13,88,1392,25.125,605.5,6892503
New Hampshire,2020-04-13,0,35,23.375,593.25,1359711
West Virginia,2020-04-13,1,23,17.5,427.875,1792147
North Carolina,2020-04-13,5,268,17.875,441.25,10488084
South Carolina,2020-04-13,5,120,18.375,453.375,5148714
District of Columbia,2020-04-13,2,80,13.875,295.875,705749
District of Columbia,2020-04-13,2,80,12.875,267.0,705749
Iowa,2020-04-14,0,189,12.875,273.375,3155070
Ohio,2020-04-14,50,305,8.125,137.5,11689100
Utah,2020-04-14,1,52,8.25,139.625,3205958
Idaho,2020-04-14,6,39,8.875,141.625,1787065
Maine,2020-04-14,1,36,8.375,112.625,1344212
Texas,2020-04-14,45,816,13.375,199.625,28995881
Alaska,2020-04-14,1,8,13.25,190.625,731545
Hawaii,2020-04-14,0,9,13.0,181.75,1415872
Kansas,2020-04-14,6,56,13.75,165.125,2913314
Nevada,2020-04-14,16,101,9.5,139.625,3080156
Oregon,2020-04-14,2,49,9.625,139.25,4217737
Alabama,2020-04-14,10,148,10.125,152.875,4903185
Arizona,2020-04-14,9,104,11.125,161.375,7278717
Florida,2020-04-14,72,609,14.5,135.5,21477737
Georgia,2020-04-14,38,788,19.125,233.0,10617423
Indiana,2020-04-14,44,298,24.625,269.125,6732219
Montana,2020-04-14,0,5,23.875,262.75,1068778
Vermont,2020-04-14,1,4,22.0,250.625,623989
Wyoming,2020-04-14,0,0,21.75,244.5,578759
Arkansas,2020-04-14,2,23,20.75,228.875,3017804
Colorado,2020-04-14,21,250,22.25,247.125,5758736
Delaware,2020-04-14,2,165,13.5,191.625,973764
Illinois,2020-04-14,78,1222,18.5,245.875,12671821
Kentucky,2020-04-14,9,162,14.125,228.875,4467673
Maryland,2020-04-14,40,536,19.125,295.25,6045680
Michigan,2020-04-14,165,1357,39.625,464.375,9986857
Missouri,2020-04-14,15,298,41.5,501.625,6137428
Nebraska,2020-04-14,2,60,41.5,506.25,1934408
New York,2020-04-14,1003,7402,164.25,1400.25,19453561
Oklahoma,2020-04-14,11,115,165.375,1394.0,3956971
Virginia,2020-04-14,5,424,156.25,1294.25,8535519
Louisiana,2020-04-14,129,502,171.25,1336.75,4648794
Minnesota,2020-04-14,9,45,167.375,1275.375,5639632
Tennessee,2020-04-14,9,171,147.875,1127.125,6829174
Wisconsin,2020-04-14,17,127,148.125,1105.75,5822434
California,2020-04-14,53,1424,154.5,1276.25,39512223
New Jersey,2020-04-14,362,4240,74.375,881.0,8882190
New Mexico,2020-04-14,5,62,73.625,874.375,2096829
Washington,2020-04-14,27,164,76.375,841.875,7614893
Connecticut,2020-04-14,69,608,68.875,855.125,3565287
Mississippi,2020-04-14,13,145,69.375,867.625,2976149
North Dakota,2020-04-14,0,10,68.25,847.5,762062
Pennsylvania,2020-04-14,183,1296,89.0,993.625,12801989
Rhode Island,2020-04-14,7,275,83.25,850.0,1059361
South Dakota,2020-04-14,0,120,38.0,335.0,884659
Massachusetts,2020-04-14,113,1296,51.5,489.25,6892503
New Hampshire,2020-04-14,4,71,48.625,477.625,1359711
West Virginia,2020-04-14,1,59,40.125,409.0,1792147
North Carolina,2020-04-14,25,204,41.625,416.375,10488084
South Carolina,2020-04-14,10,114,42.875,429.375,5148714
District of Columbia,2020-04-14,15,103,21.875,280.25,705749
District of Columbia,2020-04-14,15,103,22.875,258.75,705749
Iowa,2020-04-15,9,96,24.0,255.75,3155070
Ohio,2020-04-15,37,511,14.5,157.625,11689100
Utah,2020-04-15,1,129,14.125,164.875,3205958
Idaho,2020-04-15,2,49,14.25,163.625,1787065
Maine,2020-04-15,4,36,11.625,142.625,1344212
Texas,2020-04-15,30,803,14.125,228.75,28995881
Alaska,2020-04-15,0,8,12.25,216.875,731545
Hawaii,2020-04-15,0,13,10.375,205.625,1415872
Kansas,2020-04-15,7,63,10.125,201.5,2913314
Nevada,2020-04-15,7,75,6.375,147.0,3080156
Oregon,2020-04-15,3,30,6.625,134.625,4217737
